url,title,author,date,text,paragraph
https://elpais.com/internacional/2017/10/20/actualidad/1508503663_430515.html,Acusado un exguardia de las SS de ser cómplice del asesinato de 17.000 judíos,Ana Carbajosa,2017-10-20T16:24:32+02:00,"La Fiscalía concluye que el acusado conocía la crueldad de los planes de asesinatos colectivos y debía saber que las personas que acababan recluidas en Madjanek lo hacían “sin poderse defender, en contra de su voluntad y por motivos raciales”. En concreto, se le acusa de participar en el llamado “Festival de la cosecha” que tuvo lugar el 3 de noviembre de 1943 en el campo de Madjanek y en el que 17.000 judíos fueron ejecutados. Previamente, habían sido obligados a cavar sus tumbas.",3
https://elpais.com/internacional/2017/10/20/actualidad/1508503663_430515.html,Acusado un exguardia de las SS de ser cómplice del asesinato de 17.000 judíos,Ana Carbajosa,2017-10-20T16:24:32+02:00,"Después de haber cavado al tierra, los presos fueron reunidos en la parte trasera del campo, junto al crematorio y les obligaron a desvestirse. Desnudos, les obligaron a meterse en sus tumbas boca abajo donde un comando de ejecución les disparaba en la cabeza, según la información que publica el museo del campo de Madjanek.",4
https://elpais.com/internacional/2017/10/20/actualidad/1508503663_430515.html,Acusado un exguardia de las SS de ser cómplice del asesinato de 17.000 judíos,Ana Carbajosa,2017-10-20T16:24:32+02:00,"En 1941, Heinrich Himmler visitó Lublin, cerca de la frontera con Ucrania y ordenó levantar un campo con capacidad para decenas de miles de personas. El objetivo inicial era que allí se entrenaran policías y oficiales de las SS que sirvieran de mano de obra al régimen nazi.",5
https://elpais.com/internacional/2017/10/20/actualidad/1508503663_430515.html,Acusado un exguardia de las SS de ser cómplice del asesinato de 17.000 judíos,Ana Carbajosa,2017-10-20T16:24:32+02:00,"La mayoría de los reclusos que allí murieron eran polacos, pero hubo también rusos, ucranianos y judíos procedentes de decenas de países. De los 150.000 presos que pasaron por Madjanek, se estima que 80.000 —de entre ellos 60.000 judíos— fueron asesinados, según detalla el museo del campo de concentración. Algunos murieron víctimas de las terribles condiciones de vida y otros en cámaras de gas.",6
https://elpais.com/internacional/2017/10/20/actualidad/1508503663_430515.html,Acusado un exguardia de las SS de ser cómplice del asesinato de 17.000 judíos,Ana Carbajosa,2017-10-20T16:24:32+02:00,"El nonagenario acusado reside en Fráncfort, al oeste de Alemania. Su acusación es el resultado de las pesquisas y los documentos históricos obtenidos por la Administración de Justicia de Ludwisburg, encargada de la investigación de los crímenes nazis.",7
https://elpais.com/internacional/2017/10/20/actualidad/1508503663_430515.html,Acusado un exguardia de las SS de ser cómplice del asesinato de 17.000 judíos,Ana Carbajosa,2017-10-20T16:24:32+02:00,"Antes de ser juzgado, deberá determinarse si el acusado está capacitado para comparecer. Un conocido guarda nazi, John Demjanjuk condenado a cinco años de prisión por participar en la muerte de 27.900 judíos en 1943 en el campo de Sobibór, no fue encarcelado debido a su avanzada edad y su estado de salud. Su proceso se había demorado más de 40 años.",8
https://elpais.com/internacional/2017/10/20/actualidad/1508503663_430515.html,Acusado un exguardia de las SS de ser cómplice del asesinato de 17.000 judíos,Ana Carbajosa,2017-10-20T16:24:32+02:00,"En octubre de 2016, otro guarda casi centenario, Oskar Groening, conocido como “el contable de Auschwitz”, fue condenado en una sentencia considerada histórica, después de haber reconocido que fue testigo de crímenes en los que físicamente no participó. Aquella sentencia contradijo un precedente jurídico que establecía que formar parte del personal de Auschwitz no era motivo suficiente para ser condenado. ""En términos morales, mis acciones me hacen culpable"", dijo Groening durante el juicio.",9
https://politica.elpais.com/politica/2017/10/20/actualidad/1508507460_569874.html,La juez Lamela investiga las llamadas de Trapero y los líderes de ANC y Òmnium,Fernando J. Pérez,2017-10-20T16:15:10+02:00,"La juez de la Audiencia Nacional Carmen Lamela ha ordenado este martes a la Guardia Civil que investigue el tráfico de llamadas de los teléfonos de los cuatro imputados en la causa por sedición que instruye desde finales de septiembre: los líderes de las entidades soberanistas catalanas ANC y Òmnium, Jordi Sànchez y Jordi Cuixart; el comisario mayor de los Mossos d’Esquadra, Josep Lluís Trapero y la intendente del cuerpo policial autonómico Teresa Laplana. La magistrada solicita la lista de llamadas y mensajes de los números de teléfono de estos investigados entre los días 15 de septiembre y 2 de octubre, con su identidad, duración y otros datos de interés, según fuentes jurídicas.",1
https://politica.elpais.com/politica/2017/10/20/actualidad/1508507460_569874.html,La juez Lamela investiga las llamadas de Trapero y los líderes de ANC y Òmnium,Fernando J. Pérez,2017-10-20T16:15:10+02:00,"Lamela ha ordenado también, como le pedía la fiscalía, que la Asociación Bancaria Española, la Confederación Española de Cajas de Ahorro y la Unión Nacional de Cooperativas de Crédito le entregue toda la información de que dispongan los bancos y cajas asociados sobre las cuentas y productos financieros de ANC y Òmnium. Con estos datos se podrá proceder a una investigación sobre el origen de los fondos de las entidades soberanistas, las grandes movilizadoras del independentismo en los últimos años y pieza clave de la organización y celebración del referéndum ilegal de autodeterminación del pasado 1 de octubre.",2
https://politica.elpais.com/politica/2017/10/20/actualidad/1508507460_569874.html,La juez Lamela investiga las llamadas de Trapero y los líderes de ANC y Òmnium,Fernando J. Pérez,2017-10-20T16:15:10+02:00,"Sànchez y Cuixart se encuentran desde el pasado lunes en prisión por su supuesta labor de movilización de las masas que el 20 y 21 de septiembre trataron de impedir la Operación Anubis de la Guardia Civil contra la logística de la consulta, que se encontraba suspendida por el Tribunal Constitucional. A Trapero y Laplana, en libertad provisional, se les imputa también sedición por la supuesta pasividad de los Mossos en la ayuda a la Guardia Civil y la comisión judicial que desarrollaba la Operación Anubis por orden del juez de instrucción de Barcelona Juan Antonio Ramírez Sunyer.",3
https://elpais.com/cultura/2017/10/20/actualidad/1508488913_681643.html,"Los Premios Princesa de Asturias 2017, en directo",El País,2017-10-20T17:06:09+02:00,"Sigue en directo la ceremonia de entrega de los Premios Princesa de Asturias, que se celebra desde las 18.00 en el Teatro Campoamor de Oviedo. El acto estará presidido por los Reyes Felipe y Letizia y contará con la presencia del presidente del Gobierno, Mariano Rajoy,  junto a varios ministros de su Ejecutivo en la gala en la que la Unión Europea será reconocida con el Premio Princesa de Asturias de la Concordia, que recogerán la distinción a la UE el presidente del Parlamento Europeo, Antonio Tajani; el presidente de la Comisión Europea, Jean Claude Juncker; y el presidente del Consejo Europeo, Donald Tusk. La princesa Leonor y la infanta Sofía seguirán sin participar en los actos.",1
https://elpais.com/cultura/2017/10/20/actualidad/1508488913_681643.html,"Los Premios Princesa de Asturias 2017, en directo",El País,2017-10-20T17:06:09+02:00,,2
https://elpais.com/cultura/2017/10/20/actualidad/1508488913_681643.html,"Los Premios Princesa de Asturias 2017, en directo",El País,2017-10-20T17:06:09+02:00,,3
https://elpais.com/cultura/2017/10/20/actualidad/1508488913_681643.html,"Los Premios Princesa de Asturias 2017, en directo",El País,2017-10-20T17:06:09+02:00,EL PAÍS,4
https://elpais.com/cultura/2017/10/20/actualidad/1508488913_681643.html,"Los Premios Princesa de Asturias 2017, en directo",El País,2017-10-20T17:06:09+02:00,https://twitter.com/TPAnoticias/status/921386984123355136,5
https://elpais.com/cultura/2017/10/20/actualidad/1508488913_681643.html,"Los Premios Princesa de Asturias 2017, en directo",El País,2017-10-20T17:06:09+02:00,EL PAÍS,6
https://elpais.com/cultura/2017/10/20/actualidad/1508488913_681643.html,"Los Premios Princesa de Asturias 2017, en directo",El País,2017-10-20T17:06:09+02:00,"“Las elecciones en Cataluña serán el 28 de enero, pero es ‘off the record’, ¿eh?”  http://cort.as/--an6 Los políticos, con Rivera a la cabeza, roban el foco a los premiados en Oviedo con el tema catalán y lanzan noticias en confianza rodeados de cámaras y micrófonos. Ha llegado el tiempo de la preverdad",7
https://elpais.com/cultura/2017/10/20/actualidad/1508488913_681643.html,"Los Premios Princesa de Asturias 2017, en directo",El País,2017-10-20T17:06:09+02:00,EL PAÍS,8
https://elpais.com/cultura/2017/10/20/actualidad/1508488913_681643.html,"Los Premios Princesa de Asturias 2017, en directo",El País,2017-10-20T17:06:09+02:00,,9
https://elpais.com/cultura/2017/10/20/actualidad/1508488913_681643.html,"Los Premios Princesa de Asturias 2017, en directo",El País,2017-10-20T17:06:09+02:00,https://www.instagram.com/p/BabZCxmBOhy/ el 19 de Oct de 2017 a la(s) 4:30 PDT,10
https://elpais.com/cultura/2017/10/20/actualidad/1508488913_681643.html,"Los Premios Princesa de Asturias 2017, en directo",El País,2017-10-20T17:06:09+02:00,EL PAÍS,11
https://elpais.com/cultura/2017/10/20/actualidad/1508488913_681643.html,"Los Premios Princesa de Asturias 2017, en directo",El País,2017-10-20T17:06:09+02:00,"Apenas quedan dos horas para que comience la ceremonia de entrega de los Premios Princesa de Asturias en el Teatro Campoamor de Oviedo. Los Reyes presidirán el acto de entrega de los galardones, que distinguen en esta edición a William Kentridge, Les Luthiers, Hispanic Society of America, ""All Blacks"", Karen Armstrong, Adam Zagajewski, Rainer Weiss, Kip S. Thorne, Barry C. Barish y la Colaboración Científica LIGO, y la Unión Europea. (Foto: Paco Paredes)",12
https://elpais.com/cultura/2017/10/20/actualidad/1508488913_681643.html,"Los Premios Princesa de Asturias 2017, en directo",El País,2017-10-20T17:06:09+02:00,EL PAÍS,13
https://elpais.com/cultura/2017/10/20/actualidad/1508488913_681643.html,"Los Premios Princesa de Asturias 2017, en directo",El País,2017-10-20T17:06:09+02:00,https://twitter.com/SERDeportivos/status/921374504642863104,14
https://elpais.com/cultura/2017/10/20/actualidad/1508488913_681643.html,"Los Premios Princesa de Asturias 2017, en directo",El País,2017-10-20T17:06:09+02:00,EL PAÍS,15
https://elpais.com/cultura/2017/10/20/actualidad/1508488913_681643.html,"Los Premios Princesa de Asturias 2017, en directo",El País,2017-10-20T17:06:09+02:00,Aquí tienes la información que ha faclitado la Casa del Rey en su página web sobre los Premios Princesa de Asturias http://cort.as/--ac6,16
https://elpais.com/cultura/2017/10/20/actualidad/1508488913_681643.html,"Los Premios Princesa de Asturias 2017, en directo",El País,2017-10-20T17:06:09+02:00,EL PAÍS,17
https://elpais.com/cultura/2017/10/20/actualidad/1508488913_681643.html,"Los Premios Princesa de Asturias 2017, en directo",El País,2017-10-20T17:06:09+02:00,https://twitter.com/fpa/status/921357244708671488,18
https://elpais.com/cultura/2017/10/20/actualidad/1508488913_681643.html,"Los Premios Princesa de Asturias 2017, en directo",El País,2017-10-20T17:06:09+02:00,EL PAÍS,19
https://elpais.com/cultura/2017/10/20/actualidad/1508488913_681643.html,"Los Premios Princesa de Asturias 2017, en directo",El País,2017-10-20T17:06:09+02:00,https://www.youtube.com/watch?v=MUgUvvJTrzg,20
https://elpais.com/cultura/2017/10/20/actualidad/1508488913_681643.html,"Los Premios Princesa de Asturias 2017, en directo",El País,2017-10-20T17:06:09+02:00,EL PAÍS,21
https://elpais.com/cultura/2017/10/20/actualidad/1508488913_681643.html,"Los Premios Princesa de Asturias 2017, en directo",El País,2017-10-20T17:06:09+02:00,https://twitter.com/elpais_deportes/status/921365408883642368,22
https://elpais.com/cultura/2017/10/20/actualidad/1508488913_681643.html,"Los Premios Princesa de Asturias 2017, en directo",El País,2017-10-20T17:06:09+02:00,EL PAÍS,23
https://elpais.com/cultura/2017/10/20/actualidad/1508488913_681643.html,"Los Premios Princesa de Asturias 2017, en directo",El País,2017-10-20T17:06:09+02:00,"La presidenta del Congreso, Ana Pastor, a su llegada hoy a Oviedo para asistir esta tarde a la ceremonia de entrega de los Premios Princesa de Asturias 2017 (Foto: EFE/Alberto Morante",24
https://elpais.com/cultura/2017/10/20/actualidad/1508488913_681643.html,"Los Premios Princesa de Asturias 2017, en directo",El País,2017-10-20T17:06:09+02:00,EL PAÍS,25
https://elpais.com/cultura/2017/10/20/actualidad/1508488913_681643.html,"Los Premios Princesa de Asturias 2017, en directo",El País,2017-10-20T17:06:09+02:00,"La Hispanic Society, un refugio contra la leyenda negra en EE UU http://cort.as/--aV7 Mitchell Codding, el actual presidente de la institución en Nueva York, ganadora del Princesa de Asturias de Cooperación, defiende el legado de la cultura hispánica",26
https://elpais.com/cultura/2017/10/20/actualidad/1508488913_681643.html,"Los Premios Princesa de Asturias 2017, en directo",El País,2017-10-20T17:06:09+02:00,EL PAÍS,27
https://elpais.com/cultura/2017/10/20/actualidad/1508488913_681643.html,"Los Premios Princesa de Asturias 2017, en directo",El País,2017-10-20T17:06:09+02:00,Zagajewski comparte en Oviedo la luz de sus palabras http://cort.as/--aV3 El premio Princesa de Asturias de las Letras realiza una lectura de sus trabajos acompañado por 11 poetas españoles,28
https://elpais.com/cultura/2017/10/20/actualidad/1508488913_681643.html,"Los Premios Princesa de Asturias 2017, en directo",El País,2017-10-20T17:06:09+02:00,EL PAÍS,29
https://elpais.com/cultura/2017/10/20/actualidad/1508488913_681643.html,"Los Premios Princesa de Asturias 2017, en directo",El País,2017-10-20T17:06:09+02:00,https://twitter.com/CasaReal/status/921341135200702464,30
https://elpais.com/cultura/2017/10/20/actualidad/1508488913_681643.html,"Los Premios Princesa de Asturias 2017, en directo",El País,2017-10-20T17:06:09+02:00,,31
https://elpais.com/cultura/2017/10/20/actualidad/1508488913_681643.html,"Los Premios Princesa de Asturias 2017, en directo",El País,2017-10-20T17:06:09+02:00,EL PAÍS,32
https://elpais.com/cultura/2017/10/20/actualidad/1508488913_681643.html,"Los Premios Princesa de Asturias 2017, en directo",El País,2017-10-20T17:06:09+02:00,https://twitter.com/CasaReal/status/921319499827163137,33
https://elpais.com/cultura/2017/10/20/actualidad/1508488913_681643.html,"Los Premios Princesa de Asturias 2017, en directo",El País,2017-10-20T17:06:09+02:00,EL PAÍS,34
https://elpais.com/cultura/2017/10/20/actualidad/1508488913_681643.html,"Los Premios Princesa de Asturias 2017, en directo",El País,2017-10-20T17:06:09+02:00,https://twitter.com/FotografiaPais/status/921345268343345152,35
https://elpais.com/cultura/2017/10/20/actualidad/1508488913_681643.html,"Los Premios Princesa de Asturias 2017, en directo",El País,2017-10-20T17:06:09+02:00,EL PAÍS,36
https://elpais.com/cultura/2017/10/20/actualidad/1508488913_681643.html,"Los Premios Princesa de Asturias 2017, en directo",El País,2017-10-20T17:06:09+02:00,https://twitter.com/albertomoreno__/status/921327844126543873,37
https://elpais.com/cultura/2017/10/20/actualidad/1508488913_681643.html,"Los Premios Princesa de Asturias 2017, en directo",El País,2017-10-20T17:06:09+02:00,EL PAÍS,38
https://elpais.com/cultura/2017/10/20/actualidad/1508488913_681643.html,"Los Premios Princesa de Asturias 2017, en directo",El País,2017-10-20T17:06:09+02:00,https://twitter.com/TurismoAsturias/status/921300176320565248,39
https://elpais.com/cultura/2017/10/20/actualidad/1508488913_681643.html,"Los Premios Princesa de Asturias 2017, en directo",El País,2017-10-20T17:06:09+02:00,EL PAÍS,40
https://elpais.com/cultura/2017/10/20/actualidad/1508488913_681643.html,"Los Premios Princesa de Asturias 2017, en directo",El País,2017-10-20T17:06:09+02:00,"Los Reyes han recibido esta mañana en audiencia al ganadores de la Medallas de Asturias 2017, en la que han tenido un protagonismo singular los perros de la Unidad Canina de Rescate, que ha obtenido uno de los galardones. El encuentro ha tenido lugar en el Salón de Consejos del Hotel Reconquista de Oviedo en el marco de los actos institucionales por los Premios Princesa de Asturias, cuya ceremonia de entrega se celebra esta tarde.",41
https://elpais.com/cultura/2017/10/20/actualidad/1508488913_681643.html,"Los Premios Princesa de Asturias 2017, en directo",El País,2017-10-20T17:06:09+02:00,"Tras saludar al presidente asturiano, Javier Fernández, don Felipe y doña Letizia han ido recibiendo de uno en uno a los galardonados, encabezados por el empresario y coleccionista de arte mexicano Plácido Arango, a quien se la he concedido la Medalla en la categoría de oro como reconocimiento a su trayectoria y su vinculación con el Principado",42
https://elpais.com/cultura/2017/10/20/actualidad/1508488913_681643.html,"Los Premios Princesa de Asturias 2017, en directo",El País,2017-10-20T17:06:09+02:00,"Arango, de 86 años e hijo de emigrantes asturianos, nació en Tampico, en el estado mexicano de Tamaulipas. Fue presidente de la Fundación Príncipe de Asturias (1987-1996), durante los años de la expansión internacional de los premios.",43
https://elpais.com/cultura/2017/10/20/actualidad/1508488913_681643.html,"Los Premios Princesa de Asturias 2017, en directo",El País,2017-10-20T17:06:09+02:00,EL PAÍS,44
https://elpais.com/cultura/2017/10/20/actualidad/1508488913_681643.html,"Los Premios Princesa de Asturias 2017, en directo",El País,2017-10-20T17:06:09+02:00,"Los Reyes, en otro momento de la recepción de esta mañana",45
https://elpais.com/cultura/2017/10/20/actualidad/1508488913_681643.html,"Los Premios Princesa de Asturias 2017, en directo",El País,2017-10-20T17:06:09+02:00,,46
https://elpais.com/cultura/2017/10/20/actualidad/1508488913_681643.html,"Los Premios Princesa de Asturias 2017, en directo",El País,2017-10-20T17:06:09+02:00,EL PAÍS,47
https://elpais.com/cultura/2017/10/20/actualidad/1508488913_681643.html,"Los Premios Princesa de Asturias 2017, en directo",El País,2017-10-20T17:06:09+02:00,"Los Reyes saludan a la Unidad Canina de Rescate del Principado de Asturias, durante su audiencia a los galardonados con las Medallas de Asturias 2017 con motivo de la ceremonia de entrega esta tarde de los Premios Princesa de Asturias 2017 (EFE/Chema Moya)",48
https://elpais.com/cultura/2017/10/20/actualidad/1508488913_681643.html,"Los Premios Princesa de Asturias 2017, en directo",El País,2017-10-20T17:06:09+02:00,EL PAÍS,49
https://elpais.com/cultura/2017/10/20/actualidad/1508488913_681643.html,"Los Premios Princesa de Asturias 2017, en directo",El País,2017-10-20T17:06:09+02:00,https://twitter.com/tferrerm/status/921315233481854976,50
https://elpais.com/cultura/2017/10/20/actualidad/1508488913_681643.html,"Los Premios Princesa de Asturias 2017, en directo",El País,2017-10-20T17:06:09+02:00,EL PAÍS,51
https://elpais.com/cultura/2017/10/20/actualidad/1508488913_681643.html,"Los Premios Princesa de Asturias 2017, en directo",El País,2017-10-20T17:06:09+02:00,"De un líder tribal a los Princesa de Asturias: haka, el baile de los All Blacks http://cort.as/--a5l",52
https://elpais.com/cultura/2017/10/20/actualidad/1508488913_681643.html,"Los Premios Princesa de Asturias 2017, en directo",El País,2017-10-20T17:06:09+02:00,EL PAÍS,53
